name,gst_number,email,phone,address,_test_case
Skyline IT Services 3066,29ZVUFG3469B5Z7,vendor3066@vendormail.test,9898928237,"97 Commercial Complex, Karnataka",
Zenith Packaging 3067,,vendor3067@vendormail.test,9191689090,"906 Market Road, Delhi",
Meridian Freight 3068,29ANYVB5985M2Z6,vendor3068@vendormail.test,9604247212,"904 Industrial Estate, Karnataka",
Emerald Security Services 3069,,vendor3069@vendormail.test,9611502629,"715 Industrial Estate, Haryana",
Meridian Print Works 3070,,vendor3070@vendormail.test,9958134673,"400 Commercial Complex, Uttar Pradesh",
Orbit Textiles 3071,,vendor3071@vendormail.test,9427305832,"993 Market Road, Punjab",
Emerald Consultants 3072,06IAVTG5338U4Z0,vendor3072@vendormail.test,9995774671,"585 Commercial Complex, Haryana",
Titan Engineering 3073,,vendor3073@vendormail.test,9871613868,"688 Commercial Complex, Bihar",
Crestline Distributors 3074,,vendor3074@vendormail.test,9259465573,"256 Commercial Complex, Delhi",
Apex Office Supplies 3075,27SEECF6009A7ZE,vendor3075@vendormail.test,9655144438,"413 Market Road, Maharashtra",
Northstar Logistics 3076,,vendor3076@vendormail.test,9121573767,"367 Commercial Complex, West Bengal",
Pioneer Hosting 3077,,vendor3077@vendormail.test,9580825680,"259 Commercial Complex, Uttarakhand",
Sunrise Stationery 3078,,vendor3078@vendormail.test,9854115774,"417 Market Road, Telangana",
Fusion Advertising 3079,,vendor3079@vendormail.test,9510552033,"86 Commercial Complex, Haryana",
Bluepeak Electricals 3080,07HFTRB6553R1ZL,vendor3080@vendormail.test,9443644168,"886 Commercial Complex, Delhi",
Apex IT Services 3081,21HLHHH5363D5ZJ,vendor3081@vendormail.test,9844024141,"694 Commercial Complex, Odisha",
Reliable Packaging 3082,20BKGHA1443O3ZT,vendor3082@vendormail.test,9597180962,"922 Commercial Complex, Jharkhand",
Meridian Freight 3083,33AXUFV8875Y9ZN,vendor3083@vendormail.test,9596289612,"291 Commercial Complex, Tamil Nadu",
Greenfield Security Services 3084,36PFMMU5999Y3ZQ,vendor3084@vendormail.test,9281327381,"495 Market Road, Telangana",
Skyline Print Works 3085,,vendor3085@vendormail.test,9289154162,"867 Market Road, Punjab",
Crestline Textiles 3086,20UZCTN7990D3ZR,vendor3086@vendormail.test,9996073478,"732 Market Road, Jharkhand",
Northstar Consultants 3087,,vendor3087@vendormail.test,9595604734,"460 Market Road, Gujarat",
Pioneer Engineering 3088,,vendor3088@vendormail.test,9807296883,"852 Market Road, Bihar",
Everest Distributors 3089,33WKOEL7581C1ZS,vendor3089@vendormail.test,9139531956,"573 Commercial Complex, Tamil Nadu",
Vertex Office Supplies 3090,,vendor3090@vendormail.test,9253760988,"332 Market Road, Delhi",
Anchor Logistics 3091,09NAWHB7343L7ZM,vendor3091@vendormail.test,9775306736,"876 Market Road, Uttar Pradesh",
Emerald Hosting 3092,,vendor3092@vendormail.test,9550283674,"914 Commercial Complex, Telangana",
Everest Stationery 3093,,vendor3093@vendormail.test,9461084861,"270 Industrial Estate, Jammu and Kashmir",
Fusion Advertising 3094,,vendor3094@vendormail.test,9128277489,"747 Commercial Complex, Madhya Pradesh",
Zenith Electricals 3095,37HTAKP3269A3ZP,vendor3095@vendormail.test,9307343632,"390 Industrial Estate, Andhra Pradesh",
Vertex IT Services 3096,,vendor3096@vendormail.test,9498545911,"787 Industrial Estate, West Bengal",
Crestline Packaging 3097,07VOIKD4304K5ZO,vendor3097@vendormail.test,9492368847,"666 Industrial Estate, Delhi",
Apex Freight 3098,01IOOKS6800T6ZI,vendor3098@vendormail.test,9411515175,"837 Industrial Estate, Jammu and Kashmir",
Reliable Security Services 3099,,vendor3099@vendormail.test,9398021452,"848 Commercial Complex, Himachal Pradesh",
Emerald Print Works 3100,01TQTAO1725S6ZK,vendor3100@vendormail.test,9788612816,"268 Industrial Estate, Jammu and Kashmir",
Pioneer Textiles 3101,,vendor3101@vendormail.test,9641060026,"88 Commercial Complex, Goa",
Zenith Consultants 3102,,vendor3102@vendormail.test,9275100473,"159 Commercial Complex, Rajasthan",
Falcon Engineering 3103,06CKTKR1709F9ZL,vendor3103@vendormail.test,9663351799,"900 Industrial Estate, Haryana",
Prime Distributors 3104,,vendor3104@vendormail.test,9522899737,"934 Commercial Complex, Karnataka",
Meridian Office Supplies 3105,32PWVMC6993I9ZM,vendor3105@vendormail.test,9512237531,"823 Industrial Estate, Kerala",
Bluepeak Logistics 3106,,vendor3106@vendormail.test,9359095186,"572 Industrial Estate, Sikkim",
CloudNet Hosting 3107,,vendor3107@vendormail.test,9918015223,"655 Commercial Complex, West Bengal",
Skyline Stationery 3108,10MHBHD8629R5ZV,vendor3108@vendormail.test,9960403182,"406 Commercial Complex, Bihar",
Bluepeak Advertising 3109,,vendor3109@vendormail.test,9216964544,"786 Commercial Complex, Punjab",
Anchor Electricals 3110,24QXXPJ1942L8Z6,vendor3110@vendormail.test,9629773711,"870 Commercial Complex, Gujarat",
Horizon IT Services 3111,37TBYEY7240D5Z4,vendor3111@vendormail.test,9344298828,"18 Commercial Complex, Andhra Pradesh",
Skyline Packaging 3112,,vendor3112@vendormail.test,9130584604,"154 Commercial Complex, Telangana",
Northstar Freight 3113,33SYXFC8001T5ZZ,vendor3113@vendormail.test,9500458751,"815 Industrial Estate, Tamil Nadu",
Nimbus Security Services 3114,18QIPSN4200Z9Z1,vendor3114@vendormail.test,9703483580,"303 Commercial Complex, Assam",
Falcon Print Works 3115,24AKNCH8639S6ZW,vendor3115@vendormail.test,9890803569,"832 Market Road, Gujarat",
Emerald Textiles 3116,,vendor3116@vendormail.test,9693692854,"886 Industrial Estate, Delhi",
Reliable Consultants 3117,,vendor3117@vendormail.test,9585318820,"592 Market Road, Tamil Nadu",
Vertex Engineering 3118,,vendor3118@vendormail.test,9186344039,"353 Commercial Complex, Madhya Pradesh",
Everest Distributors 3119,01DUFEM7597G2ZZ,vendor3119@vendormail.test,9863662010,"647 Market Road, Jammu and Kashmir",
Skyline Office Supplies 3120,,vendor3120@vendormail.test,9321343999,"996 Market Road, Chhattisgarh",
Delta Logistics 3121,21RJPKZ9184D9ZF,vendor3121@vendormail.test,9823961557,"958 Commercial Complex, Odisha",
Fusion Hosting 3122,,vendor3122@vendormail.test,9141834020,"595 Commercial Complex, Uttar Pradesh",
Nimbus Stationery 3123,,vendor3123@vendormail.test,9785923732,"633 Commercial Complex, Maharashtra",
Redwood Advertising 3124,,vendor3124@vendormail.test,9221835394,"90 Commercial Complex, Assam",
Reliable Electricals 3125,07VHHKD1570S2ZY,vendor3125@vendormail.test,9973423677,"807 Industrial Estate, Delhi",
Horizon IT Services 3126,,vendor3126@vendormail.test,9550640651,"946 Commercial Complex, Karnataka",
Apex Packaging 3127,,vendor3127@vendormail.test,9946282567,"517 Market Road, Odisha",
Falcon Freight 3128,,vendor3128@vendormail.test,9330518781,"180 Industrial Estate, Rajasthan",
Greenfield Security Services 3129,,vendor3129@vendormail.test,9314158084,"67 Market Road, Chhattisgarh",
Horizon Print Works 3130,,vendor3130@vendormail.test,9427042167,"199 Commercial Complex, Haryana",
Pioneer Textiles 3131,03TXBMR8352F7Z3,vendor3131@vendormail.test,9229488086,"380 Commercial Complex, Punjab",
Pioneer Consultants 3132,10SMZBQ9896G5ZW,vendor3132@vendormail.test,9414255669,"81 Commercial Complex, Bihar",
Prime Engineering 3133,22RJAQR6689F9ZV,vendor3133@vendormail.test,9314973475,"52 Industrial Estate, Chhattisgarh",
Prime Distributors 3134,22SNKWI3987E3ZI,vendor3134@vendormail.test,9893613860,"54 Industrial Estate, Chhattisgarh",
Redwood Office Supplies 3135,18SQMLQ5864I3ZD,vendor3135@vendormail.test,9189091574,"520 Market Road, Assam",
Sunrise Logistics 3136,10YAJTO3834C8ZB,vendor3136@vendormail.test,9401270559,"855 Market Road, Bihar",
Horizon Hosting 3137,22QARSR2980Z8ZY,vendor3137@vendormail.test,9252104888,"128 Industrial Estate, Chhattisgarh",
Horizon Stationery 3138,05GGSNZ7508Z6Z8,vendor3138@vendormail.test,9102425961,"766 Market Road, Uttarakhand",
Crestline Advertising 3139,,vendor3139@vendormail.test,9536338111,"687 Commercial Complex, Chandigarh",
Fusion Electricals 3140,32CFUSE3508B9ZY,vendor3140@vendormail.test,9167603928,"702 Industrial Estate, Kerala",
Golden Harvest IT Services 3141,01SJWYV5263P9ZM,vendor3141@vendormail.test,9416385873,"543 Market Road, Jammu and Kashmir",
Everest Packaging 3142,,vendor3142@vendormail.test,9106769526,"776 Market Road, West Bengal",
Redwood Freight 3143,09SHZMR5956G5ZT,vendor3143@vendormail.test,9406144791,"818 Industrial Estate, Uttar Pradesh",
Crestline Security Services 3144,,vendor3144@vendormail.test,9504394049,"440 Commercial Complex, Assam",
Everest Print Works 3145,,vendor3145@vendormail.test,9527811404,"191 Industrial Estate, Karnataka",
CloudNet Textiles 3146,08PEJCR8918Z7ZF,vendor3146@vendormail.test,9142796450,"783 Industrial Estate, Rajasthan",
Golden Harvest Consultants 3147,,vendor3147@vendormail.test,9464724094,"872 Market Road, West Bengal",
Ironclad Engineering 3148,24LJMAS2240X2ZO,vendor3148@vendormail.test,9662817061,"549 Industrial Estate, Gujarat",
Anchor Distributors 3149,,vendor3149@vendormail.test,9119896419,"278 Commercial Complex, Karnataka",
Silverline Office Supplies 3150,19RMEWP4982A5ZI,vendor3150@vendormail.test,9937086538,"34 Industrial Estate, West Bengal",
Orbit Logistics 3151,02UEFCO7448L7Z5,vendor3151@vendormail.test,9299377158,"191 Commercial Complex, Himachal Pradesh",
Nimbus Hosting 3152,19YSSYN3045B2ZW,vendor3152@vendormail.test,9964447630,"902 Market Road, West Bengal",
Northstar Stationery 3153,,vendor3153@vendormail.test,9271380121,"186 Commercial Complex, Haryana",
Pioneer Advertising 3154,09GWATL2404L3ZI,vendor3154@vendormail.test,9244178991,"54 Market Road, Uttar Pradesh",
Vertex Electricals 3155,,vendor3155@vendormail.test,9825057765,"285 Market Road, Tamil Nadu",
Greenfield IT Services 3156,07TOJWR2946J4ZL,vendor3156@vendormail.test,9964470026,"77 Industrial Estate, Delhi",
Ironclad Packaging 3157,09JTUCE9637U1Z9,vendor3157@vendormail.test,9544433522,"117 Commercial Complex, Uttar Pradesh",
Zenith Freight 3158,22XFFNH4215E5ZJ,vendor3158@vendormail.test,9163892291,"911 Market Road, Chhattisgarh",
Fusion Security Services 3159,36FJTPI1421P3Z4,vendor3159@vendormail.test,9802375482,"761 Market Road, Telangana",
Apex Print Works 3160,,vendor3160@vendormail.test,9381086534,"726 Commercial Complex, Tamil Nadu",
Bluepeak Textiles 3161,36PTVBX2138X8ZJ,vendor3161@vendormail.test,9192256342,"666 Industrial Estate, Telangana",
Vertex Consultants 3162,33LBMKR3963P1ZJ,vendor3162@vendormail.test,9255638375,"749 Commercial Complex, Tamil Nadu",
Everest Engineering 3163,06KCNAF4057A2ZT,vendor3163@vendormail.test,9861744097,"232 Market Road, Haryana",
Nimbus Distributors 3164,,vendor3164@vendormail.test,9675433537,"828 Commercial Complex, Rajasthan",
Falcon Office Supplies 3165,11UGCBW3744H1Z4,vendor3165@vendormail.test,9982661196,"237 Industrial Estate, Sikkim",
CloudNet Logistics 3166,05ONVNY2193G1ZT,vendor3166@vendormail.test,9251080181,"874 Industrial Estate, Uttarakhand",
Zenith Hosting 3167,19NAPAY8518T7ZS,vendor3167@vendormail.test,9268876836,"736 Commercial Complex, West Bengal",
Meridian Stationery 3168,02PMUDG2075G9ZU,vendor3168@vendormail.test,9431089119,"972 Industrial Estate, Himachal Pradesh",
CloudNet Advertising 3169,33LQGRI2989Z6ZQ,vendor3169@vendormail.test,9401932178,"969 Industrial Estate, Tamil Nadu",
Crestline Electricals 3170,09GESQY6428C1Z7,vendor3170@vendormail.test,9663697942,"621 Industrial Estate, Uttar Pradesh",
Silverline IT Services 3171,,vendor3171@vendormail.test,9203084055,"2 Market Road, Odisha",
Crestline Packaging 3172,24ICPQU8100J7ZA,vendor3172@vendormail.test,9700344530,"764 Commercial Complex, Gujarat",
Crestline Freight 3173,11GWZIY9962D8Z1,vendor3173@vendormail.test,9676500510,"231 Commercial Complex, Sikkim",
Metro Security Services 3174,22NVSAX2939Z7ZJ,vendor3174@vendormail.test,9222602808,"998 Market Road, Chhattisgarh",
Zenith Print Works 3175,22GZKTF7865R2ZW,vendor3175@vendormail.test,9827866647,"692 Industrial Estate, Chhattisgarh",
Greenfield Textiles 3176,04SABHH2900T7ZS,vendor3176@vendormail.test,9993166782,"590 Industrial Estate, Chandigarh",
CloudNet Consultants 3177,,vendor3177@vendormail.test,9845943006,"979 Commercial Complex, West Bengal",
Everest Engineering 3178,,vendor3178@vendormail.test,9114683735,"118 Commercial Complex, Karnataka",
Silverline Distributors 3179,23YWHZE7702O2ZN,vendor3179@vendormail.test,9166906513,"392 Market Road, Madhya Pradesh",
Anchor Office Supplies 3180,,vendor3180@vendormail.test,9985858812,"500 Industrial Estate, Bihar",
Ironclad Logistics 3181,37NJIRO3652X5ZN,vendor3181@vendormail.test,9453713460,"683 Market Road, Andhra Pradesh",
Anchor Hosting 3182,,vendor3182@vendormail.test,9221815479,"242 Industrial Estate, Assam",
CloudNet Stationery 3183,33YTJGD4004I7ZO,vendor3183@vendormail.test,9476608427,"365 Industrial Estate, Tamil Nadu",
Horizon Advertising 3184,,vendor3184@vendormail.test,9654580453,"812 Industrial Estate, Gujarat",
Crestline Electricals 3185,,vendor3185@vendormail.test,9617447695,"816 Industrial Estate, Chhattisgarh",
Redwood IT Services 3186,08YZWNO5472E8ZH,vendor3186@vendormail.test,9891688240,"385 Market Road, Rajasthan",
Northstar Packaging 3187,20HJTUW3659Q5ZB,vendor3187@vendormail.test,9318160121,"968 Commercial Complex, Jharkhand",
Vertex Freight 3188,29KTSYH7845M9ZT,vendor3188@vendormail.test,9260517281,"349 Industrial Estate, Karnataka",
Apex Security Services 3189,19PAQOB9862P3ZH,vendor3189@vendormail.test,9798794056,"195 Market Road, West Bengal",
Orbit Print Works 3190,,vendor3190@vendormail.test,9118345193,"943 Industrial Estate, Telangana",
BlueWave Textiles 3191,,vendor3191@vendormail.test,9559617332,"643 Market Road, Assam",
Reliable Consultants 3192,06RNRKB9930N2ZG,vendor3192@vendormail.test,9361898168,"966 Market Road, Haryana",
Anchor Engineering 3193,,vendor3193@vendormail.test,9827152091,"278 Industrial Estate, Jharkhand",
Ironclad Distributors 3194,11YAZTB6085B5Z5,vendor3194@vendormail.test,9623775878,"248 Commercial Complex, Sikkim",
BlueWave Office Supplies 3195,04NNPVB4665F3Z7,vendor3195@vendormail.test,9435819191,"364 Commercial Complex, Chandigarh",
Titan Logistics 3196,,vendor3196@vendormail.test,9982098373,"980 Industrial Estate, Rajasthan",
Horizon Hosting 3197,32AVEIW2519P3ZG,vendor3197@vendormail.test,9226484343,"874 Market Road, Kerala",
Apex Stationery 3198,,vendor3198@vendormail.test,9174514588,"254 Industrial Estate, Maharashtra",
Falcon Advertising 3199,,vendor3199@vendormail.test,9121771393,"159 Commercial Complex, Punjab",
Everest Electricals 3200,,vendor3200@vendormail.test,9788327823,"534 Industrial Estate, Assam",
Prime IT Services 3201,30ORSJG4554B5Z3,vendor3201@vendormail.test,9719222482,"759 Market Road, Goa",
Delta Packaging 3202,23NSFUK5486K9ZJ,vendor3202@vendormail.test,9755510294,"332 Commercial Complex, Madhya Pradesh",
Greenfield Freight 3203,,vendor3203@vendormail.test,9323083433,"255 Industrial Estate, Chhattisgarh",
Anchor Security Services 3204,08SHCRV3483H5ZL,vendor3204@vendormail.test,9492958820,"254 Market Road, Rajasthan",
Silverline Print Works 3205,,vendor3205@vendormail.test,9235016341,"649 Market Road, Chandigarh",
Emerald Textiles 3206,,vendor3206@vendormail.test,9736701002,"296 Industrial Estate, Punjab",
Redwood Consultants 3207,03DIBRN9771P5ZG,vendor3207@vendormail.test,9425725121,"396 Commercial Complex, Punjab",
Horizon Engineering 3208,,vendor3208@vendormail.test,9353839093,"462 Industrial Estate, Goa",
Vertex Distributors 3209,09TGRFY7019C5ZP,vendor3209@vendormail.test,9501298424,"984 Industrial Estate, Uttar Pradesh",
Titan Office Supplies 3210,36GTDRW5923O7ZY,vendor3210@vendormail.test,9138201937,"58 Market Road, Telangana",
Vertex Logistics 3211,37POXCE2767T4ZX,vendor3211@vendormail.test,9695801158,"101 Commercial Complex, Andhra Pradesh",
Nimbus Hosting 3212,24UJVHB9349T7ZV,vendor3212@vendormail.test,9566788593,"8 Market Road, Gujarat",
Prime Stationery 3213,18HHWXT8648O6ZX,vendor3213@vendormail.test,9560013322,"936 Industrial Estate, Assam",
Apex Advertising 3214,01BCSDP5812A2ZW,vendor3214@vendormail.test,9127515131,"495 Commercial Complex, Jammu and Kashmir",
Apex Electricals 3215,09ECTLU1690S5ZO,vendor3215@vendormail.test,9374621437,"179 Industrial Estate, Uttar Pradesh",
Sunrise IT Services 3216,05HWCPR8589O9Z4,vendor3216@vendormail.test,9326565791,"296 Industrial Estate, Uttarakhand",
Crestline Packaging 3217,,vendor3217@vendormail.test,9260042016,"213 Industrial Estate, Odisha",
Ironclad Freight 3218,,vendor3218@vendormail.test,9438639102,"505 Industrial Estate, Rajasthan",
Silverline Security Services 3219,36BLGMX6895G6ZK,vendor3219@vendormail.test,9444604076,"547 Commercial Complex, Telangana",
Titan Print Works 3220,11ITODH5776H7ZD,vendor3220@vendormail.test,9410237649,"246 Market Road, Sikkim",
Vertex Textiles 3221,10GZNOK1533N5ZH,vendor3221@vendormail.test,9420416211,"308 Market Road, Bihar",
Golden Harvest Consultants 3222,33BWJEU6438W8ZD,vendor3222@vendormail.test,9208354293,"335 Commercial Complex, Tamil Nadu",
Sunrise Engineering 3223,01WFIHH1110U6ZL,vendor3223@vendormail.test,9747527544,"399 Commercial Complex, Jammu and Kashmir",
CloudNet Distributors 3224,09MSXPJ7494R4ZU,vendor3224@vendormail.test,9158201772,"364 Industrial Estate, Uttar Pradesh",
Falcon Office Supplies 3225,09IALJQ1866D5ZL,vendor3225@vendormail.test,9732947733,"348 Industrial Estate, Uttar Pradesh",
CloudNet Logistics 3226,,vendor3226@vendormail.test,9718294424,"251 Commercial Complex, Jharkhand",
Orbit Hosting 3227,02ECAIT9512B5ZY,vendor3227@vendormail.test,9128246492,"405 Commercial Complex, Himachal Pradesh",
Metro Stationery 3228,,vendor3228@vendormail.test,9722352567,"219 Industrial Estate, Goa",
Northstar Advertising 3229,20XFPKW7124X6Z5,vendor3229@vendormail.test,9582780993,"987 Industrial Estate, Jharkhand",
Titan Electricals 3230,,vendor3230@vendormail.test,9380188663,"368 Commercial Complex, Himachal Pradesh",
Silverline IT Services 3231,20ZUFPQ4467C3ZE,vendor3231@vendormail.test,9871406648,"48 Market Road, Jharkhand",
Nimbus Packaging 3232,02FMESZ9980A1Z2,vendor3232@vendormail.test,9895358738,"512 Market Road, Himachal Pradesh",
Northstar Freight 3233,,vendor3233@vendormail.test,9201001059,"880 Market Road, Madhya Pradesh",
Ironclad Security Services 3234,37YXSKK8042Q9ZT,vendor3234@vendormail.test,9314673566,"843 Industrial Estate, Andhra Pradesh",
Everest Print Works 3235,02PFXBE3298Z5ZC,vendor3235@vendormail.test,9216052044,"866 Commercial Complex, Himachal Pradesh",
BlueWave Textiles 3236,07ZFJQP5345P4Z6,vendor3236@vendormail.test,9402667605,"255 Market Road, Delhi",
Reliable Consultants 3237,,vendor3237@vendormail.test,9291057428,"377 Market Road, Chhattisgarh",
Zenith Engineering 3238,11URJHK1290B4ZL,vendor3238@vendormail.test,9341203205,"37 Industrial Estate, Sikkim",
Sunrise Distributors 3239,36PJNXK2810P4Z6,vendor3239@vendormail.test,9481015892,"332 Market Road, Telangana",
Fusion Office Supplies 3240,02IQCSX7175C5ZK,vendor3240@vendormail.test,9514672505,"811 Commercial Complex, Himachal Pradesh",
Golden Harvest Logistics 3241,08KMSVQ2471C1Z6,vendor3241@vendormail.test,9143239317,"55 Market Road, Rajasthan",
