company_name,category_name,month,amount
Metro & Co,Salaries,2026-05,179845.46
Metro & Co,Salaries,2026-06,174285.14
Metro & Co,Salaries,2026-07,185402.89
Metro & Co,Travel,2022-01,61683.82
Metro & Co,Travel,2022-02,54394.95
Metro & Co,Travel,2022-03,62850.99
Metro & Co,Travel,2022-04,67011.24
Metro & Co,Travel,2022-05,63298.82
Metro & Co,Travel,2022-06,62889.65
Metro & Co,Travel,2022-07,59484.22
Metro & Co,Travel,2022-08,70113.64
Metro & Co,Travel,2022-09,69381.21
Metro & Co,Travel,2022-10,67303.05
Metro & Co,Travel,2022-11,62812.7
Metro & Co,Travel,2022-12,64170.34
Metro & Co,Travel,2023-01,56491.79
Metro & Co,Travel,2023-02,62373.42
Metro & Co,Travel,2023-03,63594.92
Metro & Co,Travel,2023-04,62642.1
Metro & Co,Travel,2023-05,55870.11
Metro & Co,Travel,2023-06,52624.67
Metro & Co,Travel,2023-07,59553.71
Metro & Co,Travel,2023-08,61691.52
Metro & Co,Travel,2023-09,67408.43
Metro & Co,Travel,2023-10,68666.73
Metro & Co,Travel,2023-11,57718.31
Metro & Co,Travel,2023-12,53601.67
Metro & Co,Travel,2024-01,65121.4
Metro & Co,Travel,2024-02,68345.15
Metro & Co,Travel,2024-03,64967.02
Metro & Co,Travel,2024-04,65279.77
Metro & Co,Travel,2024-05,54482.44
Metro & Co,Travel,2024-06,66559.09
Metro & Co,Travel,2024-07,63989.03
Metro & Co,Travel,2024-08,52576.8
Metro & Co,Travel,2024-09,60251.6
Metro & Co,Travel,2024-10,64852.04
Metro & Co,Travel,2024-11,61647.73
Metro & Co,Travel,2024-12,61947.28
Metro & Co,Travel,2025-01,58162.85
Metro & Co,Travel,2025-02,58054.48
Metro & Co,Travel,2025-03,56516.67
Metro & Co,Travel,2025-04,54180.72
Metro & Co,Travel,2025-05,66751.06
Metro & Co,Travel,2025-06,59350.15
Metro & Co,Travel,2025-07,57527.63
Metro & Co,Travel,2025-08,63642.56
Metro & Co,Travel,2025-09,65739.29
Metro & Co,Travel,2025-10,60316.09
Metro & Co,Travel,2025-11,66673.32
Metro & Co,Travel,2025-12,56793.28
Metro & Co,Travel,2026-01,67021.52
Metro & Co,Travel,2026-02,62953.05
Metro & Co,Travel,2026-03,58578.79
Metro & Co,Travel,2026-04,69693.9
Metro & Co,Travel,2026-05,55951.76
Metro & Co,Travel,2026-06,55918.52
Metro & Co,Travel,2026-07,52816.31
Metro & Co,Marketing,2022-01,342296.44
Metro & Co,Marketing,2022-02,257579.91
Metro & Co,Marketing,2022-03,311392.37
Metro & Co,Marketing,2022-04,341761.74
Metro & Co,Marketing,2022-05,331205.56
Metro & Co,Marketing,2022-06,314535.72
Metro & Co,Marketing,2022-07,293767.34
Metro & Co,Marketing,2022-08,283163.77
Metro & Co,Marketing,2022-09,276161.81
Metro & Co,Marketing,2022-10,315619.14
Metro & Co,Marketing,2022-11,318217.66
Metro & Co,Marketing,2022-12,286955.56
Metro & Co,Marketing,2023-01,304522.15
Metro & Co,Marketing,2023-02,285120.26
Metro & Co,Marketing,2023-03,340576.03
Metro & Co,Marketing,2023-04,318677.05
Metro & Co,Marketing,2023-05,269931.69
Metro & Co,Marketing,2023-06,308718.75
Metro & Co,Marketing,2023-07,284604.76
Metro & Co,Marketing,2023-08,333109.39
Metro & Co,Marketing,2023-09,306923.59
Metro & Co,Marketing,2023-10,274791.28
Metro & Co,Marketing,2023-11,281409.75
Metro & Co,Marketing,2023-12,313749.32
Metro & Co,Marketing,2024-01,276393.78
Metro & Co,Marketing,2024-02,303834.89
Metro & Co,Marketing,2024-03,338343.62
Metro & Co,Marketing,2024-04,320542.79
Metro & Co,Marketing,2024-05,340005.88
Metro & Co,Marketing,2024-06,292041.15
Metro & Co,Marketing,2024-07,285449.14
Metro & Co,Marketing,2024-08,264721.98
Metro & Co,Marketing,2024-09,288107.54
Metro & Co,Marketing,2024-10,288785.12
Metro & Co,Marketing,2024-11,279218.9
Metro & Co,Marketing,2024-12,324251.94
Metro & Co,Marketing,2025-01,307681.42
Metro & Co,Marketing,2025-02,286987.29
Metro & Co,Marketing,2025-03,256446.53
Metro & Co,Marketing,2025-04,259767.64
Metro & Co,Marketing,2025-05,280820.68
Metro & Co,Marketing,2025-06,273449.81
Metro & Co,Marketing,2025-07,333287.55
Metro & Co,Marketing,2025-08,318167.85
Metro & Co,Marketing,2025-09,318446.4
Metro & Co,Marketing,2025-10,310894.11
Metro & Co,Marketing,2025-11,281221.92
Metro & Co,Marketing,2025-12,282408.6
Metro & Co,Marketing,2026-01,341513.68
Metro & Co,Marketing,2026-02,326833.79
Metro & Co,Marketing,2026-03,256718.71
Metro & Co,Marketing,2026-04,318586.7
Metro & Co,Marketing,2026-05,292122.27
Metro & Co,Marketing,2026-06,255863.08
Metro & Co,Marketing,2026-07,273376.3
Metro & Co,Professional Fees,2022-01,431433.18
Metro & Co,Professional Fees,2022-02,339624.16
Metro & Co,Professional Fees,2022-03,331810.9
Metro & Co,Professional Fees,2022-04,367115.78
Metro & Co,Professional Fees,2022-05,444163.07
Metro & Co,Professional Fees,2022-06,408789.91
Metro & Co,Professional Fees,2022-07,380803.95
Metro & Co,Professional Fees,2022-08,411860.15
Metro & Co,Professional Fees,2022-09,348784.88
Metro & Co,Professional Fees,2022-10,387534.26
Metro & Co,Professional Fees,2022-11,398257.16
Metro & Co,Professional Fees,2022-12,351825.72
Metro & Co,Professional Fees,2023-01,351680.1
Metro & Co,Professional Fees,2023-02,397573.1
Metro & Co,Professional Fees,2023-03,368065.53
Metro & Co,Professional Fees,2023-04,438492.42
Metro & Co,Professional Fees,2023-05,331222.5
Metro & Co,Professional Fees,2023-06,437866.68
Metro & Co,Professional Fees,2023-07,389456.62
Metro & Co,Professional Fees,2023-08,438303.99
Metro & Co,Professional Fees,2023-09,392566.73
Metro & Co,Professional Fees,2023-10,447207.96
Metro & Co,Professional Fees,2023-11,348644.38
Metro & Co,Professional Fees,2023-12,446838.75
Metro & Co,Professional Fees,2024-01,400182.12
Metro & Co,Professional Fees,2024-02,409897.54
Metro & Co,Professional Fees,2024-03,367461.12
Metro & Co,Professional Fees,2024-04,387483.33
Metro & Co,Professional Fees,2024-05,367415.77
Metro & Co,Professional Fees,2024-06,378953.04
Metro & Co,Professional Fees,2024-07,364373.77
Metro & Co,Professional Fees,2024-08,364876.51
Metro & Co,Professional Fees,2024-09,380666.4
Metro & Co,Professional Fees,2024-10,399954.37
Metro & Co,Professional Fees,2024-11,368140.97
Metro & Co,Professional Fees,2024-12,335791.13
Metro & Co,Professional Fees,2025-01,422036.28
Metro & Co,Professional Fees,2025-02,442222.2
Metro & Co,Professional Fees,2025-03,390742.78
Metro & Co,Professional Fees,2025-04,370930.29
Metro & Co,Professional Fees,2025-05,442825.84
Metro & Co,Professional Fees,2025-06,341671.63
Metro & Co,Professional Fees,2025-07,387757.38
Metro & Co,Professional Fees,2025-08,354476.89
Metro & Co,Professional Fees,2025-09,422139.41
Metro & Co,Professional Fees,2025-10,414725.06
Metro & Co,Professional Fees,2025-11,421219.65
Metro & Co,Professional Fees,2025-12,338328.17
Metro & Co,Professional Fees,2026-01,395095.94
Metro & Co,Professional Fees,2026-02,334008.33
Metro & Co,Professional Fees,2026-03,411312.77
Metro & Co,Professional Fees,2026-04,445196.75
Metro & Co,Professional Fees,2026-05,443210.12
Metro & Co,Professional Fees,2026-06,353406.74
Metro & Co,Professional Fees,2026-07,366978.58
Metro & Co,Bank Charges,2022-01,73519.41
Metro & Co,Bank Charges,2022-02,60709.4
Metro & Co,Bank Charges,2022-03,57597.0
Metro & Co,Bank Charges,2022-04,74394.36
Metro & Co,Bank Charges,2022-05,66636.3
Metro & Co,Bank Charges,2022-06,58784.68
Metro & Co,Bank Charges,2022-07,73811.38
Metro & Co,Bank Charges,2022-08,73415.91
Metro & Co,Bank Charges,2022-09,65279.93
Metro & Co,Bank Charges,2022-10,56648.6
Metro & Co,Bank Charges,2022-11,61220.35
Metro & Co,Bank Charges,2022-12,61103.65
Metro & Co,Bank Charges,2023-01,57846.97
Metro & Co,Bank Charges,2023-02,58913.2
Metro & Co,Bank Charges,2023-03,61254.99
Metro & Co,Bank Charges,2023-04,60808.62
Metro & Co,Bank Charges,2023-05,70209.42
Metro & Co,Bank Charges,2023-06,60138.61
Metro & Co,Bank Charges,2023-07,70700.02
Metro & Co,Bank Charges,2023-08,66028.99
Metro & Co,Bank Charges,2023-09,67436.98
Metro & Co,Bank Charges,2023-10,59220.37
Metro & Co,Bank Charges,2023-11,69723.27
Metro & Co,Bank Charges,2023-12,59584.35
Metro & Co,Bank Charges,2024-01,57055.36
Metro & Co,Bank Charges,2024-02,60570.95
Metro & Co,Bank Charges,2024-03,74586.4
Metro & Co,Bank Charges,2024-04,56367.85
Metro & Co,Bank Charges,2024-05,59738.17
Metro & Co,Bank Charges,2024-06,60161.66
Metro & Co,Bank Charges,2024-07,68025.19
Metro & Co,Bank Charges,2024-08,57972.91
Metro & Co,Bank Charges,2024-09,58347.6
Metro & Co,Bank Charges,2024-10,69080.73
Metro & Co,Bank Charges,2024-11,74143.13
Metro & Co,Bank Charges,2024-12,62193.87
Metro & Co,Bank Charges,2025-01,58028.68
Metro & Co,Bank Charges,2025-02,69350.92
Metro & Co,Bank Charges,2025-03,56432.21
Metro & Co,Bank Charges,2025-04,64754.52
Metro & Co,Bank Charges,2025-05,58254.33
Metro & Co,Bank Charges,2025-06,68891.79
Metro & Co,Bank Charges,2025-07,62145.0
Metro & Co,Bank Charges,2025-08,57584.62
Metro & Co,Bank Charges,2025-09,67759.68
Metro & Co,Bank Charges,2025-10,60055.68
Metro & Co,Bank Charges,2025-11,75176.45
Metro & Co,Bank Charges,2025-12,59792.25
Metro & Co,Bank Charges,2026-01,57669.99
Metro & Co,Bank Charges,2026-02,71181.74
Metro & Co,Bank Charges,2026-03,73299.14
Metro & Co,Bank Charges,2026-04,74680.67
Metro & Co,Bank Charges,2026-05,56035.53
Metro & Co,Bank Charges,2026-06,63275.82
Metro & Co,Bank Charges,2026-07,60929.35
Metro & Co,Other Expense,2022-01,289628.73
Metro & Co,Other Expense,2022-02,276512.76
Metro & Co,Other Expense,2022-03,281436.21
Metro & Co,Other Expense,2022-04,277402.57
Metro & Co,Other Expense,2022-05,282250.17
Metro & Co,Other Expense,2022-06,311485.92
Metro & Co,Other Expense,2022-07,310876.92
Metro & Co,Other Expense,2022-08,302834.52
Metro & Co,Other Expense,2022-09,261775.11
Metro & Co,Other Expense,2022-10,303938.44
Metro & Co,Other Expense,2022-11,286292.11
Metro & Co,Other Expense,2022-12,264228.82
Metro & Co,Other Expense,2023-01,271580.23
Metro & Co,Other Expense,2023-02,294932.15
Metro & Co,Other Expense,2023-03,274740.7
Metro & Co,Other Expense,2023-04,289726.95
Metro & Co,Other Expense,2023-05,245771.9
Metro & Co,Other Expense,2023-06,309432.46
Metro & Co,Other Expense,2023-07,271438.96
Metro & Co,Other Expense,2023-08,268182.78
Metro & Co,Other Expense,2023-09,254931.61
Metro & Co,Other Expense,2023-10,253023.01
Metro & Co,Other Expense,2023-11,299926.12
Metro & Co,Other Expense,2023-12,248029.95
Metro & Co,Other Expense,2024-01,308202.37
Metro & Co,Other Expense,2024-02,317577.07
Metro & Co,Other Expense,2024-03,286614.2
Metro & Co,Other Expense,2024-04,290018.31
Metro & Co,Other Expense,2024-05,275166.61
Metro & Co,Other Expense,2024-06,280501.76
Metro & Co,Other Expense,2024-07,303045.01
Metro & Co,Other Expense,2024-08,276211.19
Metro & Co,Other Expense,2024-09,324026.47
Metro & Co,Other Expense,2024-10,324724.8
Metro & Co,Other Expense,2024-11,314022.01
Metro & Co,Other Expense,2024-12,301614.13
Metro & Co,Other Expense,2025-01,296325.18
Metro & Co,Other Expense,2025-02,303767.68
Metro & Co,Other Expense,2025-03,307631.76
Metro & Co,Other Expense,2025-04,242340.6
Metro & Co,Other Expense,2025-05,268771.83
Metro & Co,Other Expense,2025-06,304850.59
Metro & Co,Other Expense,2025-07,262444.66
Metro & Co,Other Expense,2025-08,281975.24
Metro & Co,Other Expense,2025-09,305124.41
Metro & Co,Other Expense,2025-10,323708.72
Metro & Co,Other Expense,2025-11,291529.27
Metro & Co,Other Expense,2025-12,290764.81
Metro & Co,Other Expense,2026-01,322232.47
Metro & Co,Other Expense,2026-02,322958.74
Metro & Co,Other Expense,2026-03,309273.54
Metro & Co,Other Expense,2026-04,311269.24
Metro & Co,Other Expense,2026-05,257433.43
Metro & Co,Other Expense,2026-06,261342.16
Metro & Co,Other Expense,2026-07,258303.59
Metro & Co,Raw Materials,2022-01,335000.33
Metro & Co,Raw Materials,2022-02,353174.59
Metro & Co,Raw Materials,2022-03,283619.92
Metro & Co,Raw Materials,2022-04,349718.51
Metro & Co,Raw Materials,2022-05,289655.82
Metro & Co,Raw Materials,2022-06,304233.62
Metro & Co,Raw Materials,2022-07,321791.9
Metro & Co,Raw Materials,2022-08,311686.17
Metro & Co,Raw Materials,2022-09,321482.73
Metro & Co,Raw Materials,2022-10,300866.56
Metro & Co,Raw Materials,2022-11,283800.23
Metro & Co,Raw Materials,2022-12,302037.3
Metro & Co,Raw Materials,2023-01,281335.04
Metro & Co,Raw Materials,2023-02,330990.43
Metro & Co,Raw Materials,2023-03,320966.88
Metro & Co,Raw Materials,2023-04,296834.96
Metro & Co,Raw Materials,2023-05,339337.87
Metro & Co,Raw Materials,2023-06,290219.57
Metro & Co,Raw Materials,2023-07,322841.6
Metro & Co,Raw Materials,2023-08,368651.06
Metro & Co,Raw Materials,2023-09,342916.64
Metro & Co,Raw Materials,2023-10,318026.07
Metro & Co,Raw Materials,2023-11,306399.59
Metro & Co,Raw Materials,2023-12,358688.36
Metro & Co,Raw Materials,2024-01,315283.63
Metro & Co,Raw Materials,2024-02,332939.12
Metro & Co,Raw Materials,2024-03,327937.32
Metro & Co,Raw Materials,2024-04,306288.57
Metro & Co,Raw Materials,2024-05,352504.44
Metro & Co,Raw Materials,2024-06,341722.97
Metro & Co,Raw Materials,2024-07,279517.32
Metro & Co,Raw Materials,2024-08,338093.88
Metro & Co,Raw Materials,2024-09,285355.74
Metro & Co,Raw Materials,2024-10,284169.64
Metro & Co,Raw Materials,2024-11,352367.72
Metro & Co,Raw Materials,2024-12,303600.79
Metro & Co,Raw Materials,2025-01,274915.43
Metro & Co,Raw Materials,2025-02,278204.7
Metro & Co,Raw Materials,2025-03,325905.64
Metro & Co,Raw Materials,2025-04,273830.95
Metro & Co,Raw Materials,2025-05,284885.1
Metro & Co,Raw Materials,2025-06,308992.53
Metro & Co,Raw Materials,2025-07,322301.29
Metro & Co,Raw Materials,2025-08,348900.27
Metro & Co,Raw Materials,2025-09,365436.56
Metro & Co,Raw Materials,2025-10,325316.07
Metro & Co,Raw Materials,2025-11,356331.33
Metro & Co,Raw Materials,2025-12,358379.38
Metro & Co,Raw Materials,2026-01,279582.45
Metro & Co,Raw Materials,2026-02,325948.91
Metro & Co,Raw Materials,2026-03,306094.59
Metro & Co,Raw Materials,2026-04,338131.68
Metro & Co,Raw Materials,2026-05,287023.62
Metro & Co,Raw Materials,2026-06,289556.14
Metro & Co,Raw Materials,2026-07,342644.51
Metro & Co,Equipment Purchase,2022-01,177794.02
Metro & Co,Equipment Purchase,2022-02,171526.69
Metro & Co,Equipment Purchase,2022-03,177112.78
Metro & Co,Equipment Purchase,2022-04,166623.3
Metro & Co,Equipment Purchase,2022-05,137603.98
Metro & Co,Equipment Purchase,2022-06,158307.08
Metro & Co,Equipment Purchase,2022-07,142263.81
Metro & Co,Equipment Purchase,2022-08,158562.38
Metro & Co,Equipment Purchase,2022-09,172716.08
Metro & Co,Equipment Purchase,2022-10,168106.89
Metro & Co,Equipment Purchase,2022-11,169127.06
Metro & Co,Equipment Purchase,2022-12,138882.9
Metro & Co,Equipment Purchase,2023-01,167667.26
Metro & Co,Equipment Purchase,2023-02,143552.86
Metro & Co,Equipment Purchase,2023-03,147959.56
Metro & Co,Equipment Purchase,2023-04,139366.06
Metro & Co,Equipment Purchase,2023-05,134850.43
Metro & Co,Equipment Purchase,2023-06,133944.04
Metro & Co,Equipment Purchase,2023-07,159602.14
Metro & Co,Equipment Purchase,2023-08,153177.28
Metro & Co,Equipment Purchase,2023-09,150010.23
Metro & Co,Equipment Purchase,2023-10,167160.23
Metro & Co,Equipment Purchase,2023-11,170506.43
Metro & Co,Equipment Purchase,2023-12,158843.38
Metro & Co,Equipment Purchase,2024-01,144544.91
Metro & Co,Equipment Purchase,2024-02,154965.68
Metro & Co,Equipment Purchase,2024-03,176126.01
Metro & Co,Equipment Purchase,2024-04,150694.47
Metro & Co,Equipment Purchase,2024-05,136747.08
Metro & Co,Equipment Purchase,2024-06,170571.08
Metro & Co,Equipment Purchase,2024-07,163516.49
Metro & Co,Equipment Purchase,2024-08,172924.34
Metro & Co,Equipment Purchase,2024-09,141030.43
Metro & Co,Equipment Purchase,2024-10,136121.25
Metro & Co,Equipment Purchase,2024-11,150973.01
Metro & Co,Equipment Purchase,2024-12,155989.61
Metro & Co,Equipment Purchase,2025-01,155180.39
Metro & Co,Equipment Purchase,2025-02,159625.45
Metro & Co,Equipment Purchase,2025-03,132826.8
Metro & Co,Equipment Purchase,2025-04,170814.48
Metro & Co,Equipment Purchase,2025-05,170080.01
Metro & Co,Equipment Purchase,2025-06,148372.07
Metro & Co,Equipment Purchase,2025-07,142970.88
Metro & Co,Equipment Purchase,2025-08,165078.64
Metro & Co,Equipment Purchase,2025-09,155967.8
Metro & Co,Equipment Purchase,2025-10,140401.58
Metro & Co,Equipment Purchase,2025-11,167340.14
Metro & Co,Equipment Purchase,2025-12,178244.13
Metro & Co,Equipment Purchase,2026-01,147055.45
Metro & Co,Equipment Purchase,2026-02,146731.48
Metro & Co,Equipment Purchase,2026-03,162179.51
Metro & Co,Equipment Purchase,2026-04,140121.99
Metro & Co,Equipment Purchase,2026-05,143106.15
Metro & Co,Equipment Purchase,2026-06,144349.23
Metro & Co,Equipment Purchase,2026-07,149616.13
Metro & Co,Insurance,2022-01,100697.17
Metro & Co,Insurance,2022-02,98435.44
Metro & Co,Insurance,2022-03,106917.92
Metro & Co,Insurance,2022-04,101947.29
Metro & Co,Insurance,2022-05,124114.75
Metro & Co,Insurance,2022-06,111590.15
Metro & Co,Insurance,2022-07,103620.66
Metro & Co,Insurance,2022-08,107439.64
Metro & Co,Insurance,2022-09,97443.13
Metro & Co,Insurance,2022-10,121555.08
Metro & Co,Insurance,2022-11,117770.82
Metro & Co,Insurance,2022-12,117879.04
Metro & Co,Insurance,2023-01,99794.85
Metro & Co,Insurance,2023-02,123010.24
Metro & Co,Insurance,2023-03,94558.4
Metro & Co,Insurance,2023-04,114490.25
Metro & Co,Insurance,2023-05,115313.02
Metro & Co,Insurance,2023-06,110336.98
Metro & Co,Insurance,2023-07,120862.49
Metro & Co,Insurance,2023-08,115052.96
Metro & Co,Insurance,2023-09,96621.67
Metro & Co,Insurance,2023-10,120639.85
Metro & Co,Insurance,2023-11,111721.55
Metro & Co,Insurance,2023-12,121885.61
Metro & Co,Insurance,2024-01,117981.21
Metro & Co,Insurance,2024-02,99845.29
Metro & Co,Insurance,2024-03,112538.7
Metro & Co,Insurance,2024-04,114324.42
Metro & Co,Insurance,2024-05,104942.42
Metro & Co,Insurance,2024-06,122542.43
Metro & Co,Insurance,2024-07,96468.7
Metro & Co,Insurance,2024-08,105617.69
Metro & Co,Insurance,2024-09,110874.13
Metro & Co,Insurance,2024-10,103483.67
Metro & Co,Insurance,2024-11,112600.91
Metro & Co,Insurance,2024-12,105978.07
Metro & Co,Insurance,2025-01,123413.23
Metro & Co,Insurance,2025-02,103407.91
Metro & Co,Insurance,2025-03,106955.67
Metro & Co,Insurance,2025-04,123163.76
Metro & Co,Insurance,2025-05,100935.67
Metro & Co,Insurance,2025-06,118755.63
Metro & Co,Insurance,2025-07,108099.24
Metro & Co,Insurance,2025-08,118089.58
Metro & Co,Insurance,2025-09,106633.28
Metro & Co,Insurance,2025-10,93956.42
Metro & Co,Insurance,2025-11,113431.06
Metro & Co,Insurance,2025-12,125229.31
Metro & Co,Insurance,2026-01,121789.38
Metro & Co,Insurance,2026-02,98067.65
Metro & Co,Insurance,2026-03,100345.27
Metro & Co,Insurance,2026-04,114796.25
Metro & Co,Insurance,2026-05,124906.11
Metro & Co,Insurance,2026-06,93969.94
Metro & Co,Insurance,2026-07,114050.02
Metro & Co,Repairs & Maintenance,2022-01,221378.33
Metro & Co,Repairs & Maintenance,2022-02,248698.43
Metro & Co,Repairs & Maintenance,2022-03,280114.17
Metro & Co,Repairs & Maintenance,2022-04,262892.94
Metro & Co,Repairs & Maintenance,2022-05,270547.48
Metro & Co,Repairs & Maintenance,2022-06,225813.65
Metro & Co,Repairs & Maintenance,2022-07,213256.05
Metro & Co,Repairs & Maintenance,2022-08,250968.96
Metro & Co,Repairs & Maintenance,2022-09,251742.4
Metro & Co,Repairs & Maintenance,2022-10,250021.67
Metro & Co,Repairs & Maintenance,2022-11,225782.87
Metro & Co,Repairs & Maintenance,2022-12,275049.86
Metro & Co,Repairs & Maintenance,2023-01,239812.07
Metro & Co,Repairs & Maintenance,2023-02,262105.94
Metro & Co,Repairs & Maintenance,2023-03,212660.83
Metro & Co,Repairs & Maintenance,2023-04,216950.97
Metro & Co,Repairs & Maintenance,2023-05,262156.32
Metro & Co,Repairs & Maintenance,2023-06,242895.84
Metro & Co,Repairs & Maintenance,2023-07,214758.09
Metro & Co,Repairs & Maintenance,2023-08,240105.25
Metro & Co,Repairs & Maintenance,2023-09,259365.1
Metro & Co,Repairs & Maintenance,2023-10,223452.91
Metro & Co,Repairs & Maintenance,2023-11,251434.2
Metro & Co,Repairs & Maintenance,2023-12,253491.58
Metro & Co,Repairs & Maintenance,2024-01,277326.19
Metro & Co,Repairs & Maintenance,2024-02,238247.36
Metro & Co,Repairs & Maintenance,2024-03,213129.05
Metro & Co,Repairs & Maintenance,2024-04,243922.0
Metro & Co,Repairs & Maintenance,2024-05,242537.68
Metro & Co,Repairs & Maintenance,2024-06,284799.81
Metro & Co,Repairs & Maintenance,2024-07,271232.62
Metro & Co,Repairs & Maintenance,2024-08,231688.48
Metro & Co,Repairs & Maintenance,2024-09,263279.32
Metro & Co,Repairs & Maintenance,2024-10,219206.07
Metro & Co,Repairs & Maintenance,2024-11,233701.44
Metro & Co,Repairs & Maintenance,2024-12,248370.97
Metro & Co,Repairs & Maintenance,2025-01,254984.95
Metro & Co,Repairs & Maintenance,2025-02,250755.2
Metro & Co,Repairs & Maintenance,2025-03,254156.64
Metro & Co,Repairs & Maintenance,2025-04,257416.14
Metro & Co,Repairs & Maintenance,2025-05,228414.85
Metro & Co,Repairs & Maintenance,2025-06,267400.32
Metro & Co,Repairs & Maintenance,2025-07,223821.88
